data_busca,data_publicacao,titulo,resumo,fonte,url,imagem_url
2026-09-01T00:21:42.075Z,2026-08-31T23:00:21.000Z,Fortaleza x São Paulo pelo Brasileirão sub-17: veja informações e prováveis escalações,Fortaleza e São Paulo duelam nesta terça-feira pela 14ª rodada do Campeonato Brasileiro Sub-17. As duas equipes chegam embaladas por duas vitórias consecutivas e buscam se aproxima...,Gazeta Esportiva,https://www.gazetaesportiva.com/todas-as-noticias/fortaleza-x-sao-paulo-sub-17-14a-rodada/,https://static.gazetaesportiva.com/uploads/2026/08/55496129219_74043cfb23_o.webp
2026-09-01T00:21:42.075Z,2026-08-31T22:36:45.000Z,Advogado do Atlético-MG acusa Kaio Jorge de &#8220;tentativa de homícidio&#8221; em julgamento,"O julgamento de Kaio Jorge no Superior Tribunal de Justiça Desportiva (STJD) teve clima tenso nesta sexta-feira. Durante a audiência, o advogado do Atlético-MG, Rafael Libertuci, c...",Gazeta Esportiva,https://www.gazetaesportiva.com/times/cruzeiro/advogado-do-atletico-mg-acusa-kaio-jorge-de-tentativa-de-homicidio-em-julgamento/,https://static.gazetaesportiva.com/uploads/2026/08/55487632097_2bbe471e72_koi.webp
2026-09-01T00:21:42.075Z,2026-08-31T20:50:56.000Z,"Dorival aceita pedido, e ídolo do São Paulo acompanhará semana de treinos","Fazendo cursos na área esportiva, Hernanes pediu ao técnico Dorival Júnior para acompanhar as atividades no SuperCT durante a semana.
O post Dorival aceita pedido, e ídolo do São P...",Gazeta Esportiva,https://www.gazetaesportiva.com/times/sao-paulo/idolo-sao-paulo-treinos-dorival/,https://static.gazetaesportiva.com/uploads/2026/08/51219232201_43352f57de_k.webp
2026-09-01T00:21:42.075Z,2026-08-31T20:41:53.000Z,Veja fotos de Benfica x Estoril pelo Campeonato Português,O post Veja fotos de Benfica x Estoril pelo Campeonato Português apareceu primeiro em Gazeta Esportiva.,Gazeta Esportiva,https://www.gazetaesportiva.com/times/benfica/veja-fotos-de-benfica-x-estoril-pelo-campeonato-portugues-3/,https://static.gazetaesportiva.com/uploads/2026/08/AFP__20260831__C6XX66Q__v1__HighRes__FblPorLigaBenficaEstoril.webp
2026-09-01T00:21:42.075Z,2026-08-31T20:36:44.000Z,"Após quatro meses afastado, Alcaraz estreia com vitória no US Open",Carlos Alcaraz estreou com vitória no US Open após ficar mais de quatro meses afastado das quadras por causa de uma lesão no punho direito. O espanhol derrotou o russo Roman Safiul...,Gazeta Esportiva,https://www.gazetaesportiva.com/mais-esportes/tenis/apos-quatro-meses-afastado-alcaraz-estreia-com-vitoria-no-us-open/,https://static.gazetaesportiva.com/uploads/2026/08/AFP__20260831__C6XW2MV__v1__MidRes__TennisUsaOpen.webp
2026-09-01T00:21:42.075Z,2026-08-31T20:31:34.000Z,Veja fotos do duelo entre Barcelona e Rayo Vallecano pelo Espanhol,O post Veja fotos do duelo entre Barcelona e Rayo Vallecano pelo Espanhol apareceu primeiro em Gazeta Esportiva.,Gazeta Esportiva,https://www.gazetaesportiva.com/times/barcelona/veja-fotos-do-duelo-entre-barcelona-e-rayo-vallecano-pelo-espanhol/,https://static.gazetaesportiva.com/uploads/2026/08/AFP__20260831__C6XW2MP__v1__MidRes__FblEspLigaBarcelonaRayoVallecano.webp
2026-09-01T00:21:42.075Z,2026-08-31T17:57:16.000Z,Sabalenka despacha colombiana María Osorio em sua estreia no US Open,"Aryna Sabalenka, número 1 do mundo, estreou com vitória no US Open ao derrotar a colombiana María Camila Osorio por 2 sets a 0 (6-2 e 6-4). A bielorrussa elogiou seu desempenho, es...",Gazeta Esportiva,https://www.gazetaesportiva.com/mais-esportes/tenis/sabalenka-despacha-colombiana-maria-osorio-em-sua-estreia-no-us-open/,https://static.gazetaesportiva.com/uploads/2026/08/AFP__20260831__C6XH6T2__v1__HighRes__TennisUsaOpen.webp
2026-09-01T00:21:42.075Z,2026-08-31T17:43:19.000Z,Veja fotos do treino do Palmeiras nesta segunda-feira,O post Veja fotos do treino do Palmeiras nesta segunda-feira apareceu primeiro em Gazeta Esportiva.,Gazeta Esportiva,https://www.gazetaesportiva.com/times/palmeiras/veja-fotos-do-treino-do-palmeiras-nesta-segunda-feira-15/,https://static.gazetaesportiva.com/uploads/2026/08/31082026_cg_palmeiras_7990_23.webp
2026-09-01T00:21:42.075Z,2026-08-31T16:03:21.000Z,Ídolo do Palmeiras defende torcedor do Corinthians que ganhou camisa do Santos,"Marcos, ídolo do Palmeiras, saiu em defesa do garoto corintiano que recebeu a camisa de Neymar após a vitória do Santos sobre o Corinthians. O ex-goleiro afirmou que também guarda ...",Gazeta Esportiva,https://www.gazetaesportiva.com/futebol/idolo-do-palmeiras-defende-torcedor-do-corinthians-que-ganhou-camisa-do-santos/,https://static.gazetaesportiva.com/uploads/2026/08/Captura-de-tela-2026-08-31-130236.webp
2026-09-01T00:21:42.075Z,2026-08-31T14:50:34.000Z,Corinthians repudia &#8220;comportamento agressivo&#8221; contra criança que ganhou camisa de Neymar,Corinthians repudiou a hostilidade sofrida por um garoto de 8 anos na Neo Química Arena após ele receber de Neymar a camisa usada na vitória do Santos sobre o Timão. Em nota oficia...,Gazeta Esportiva,https://www.gazetaesportiva.com/times/corinthians/corinthians-repudia-comportamento-agressivo-contra-crianca-que-ganhou-camisa-de-neymar/,https://static.gazetaesportiva.com/uploads/2026/08/Captura-de-tela-2026-08-31-114529.webp
2026-09-01T05:26:32.198Z,2026-09-01T03:49:21.000Z,SDC Sports faz reunião com Conselho e se diz pronta para assumir SAF do Santos,"A SDC Sports avançou nas negociações para investir na futura SAF do Santos. Representantes do grupo se apresentaram ao Conselho Deliberativo e detalharam o projeto, que ainda depen...",Gazeta Esportiva,https://www.gazetaesportiva.com/times/santos/sdc-sports-avanca-negociacoes-saf-santos/,https://static.gazetaesportiva.com/uploads/2026/09/Captura-de-tela-2026-09-01-004846.webp
2026-09-01T05:26:32.198Z,2026-09-01T00:30:16.000Z,Fortaleza cede empate ao Operário-PR e se distancia do G2 da Série B,"Fortaleza e Operário-PR empataram por 1 a 1 nesta segunda-feira (31), na Arena Castelão, pela 25ª rodada da Série B do Campeonato Brasileiro. Maílton abriu o placar para o time cea...",Gazeta Esportiva,https://www.gazetaesportiva.com/times/fortaleza/fortaleza-x-operario-pr-serie-b-rodada-25/,https://static.gazetaesportiva.com/uploads/2026/08/HRFo9D_WsAAPwUo.webp
2026-09-01T05:26:32.198Z,2026-08-31T23:00:21.000Z,Fortaleza x São Paulo pelo Brasileirão sub-17: veja informações e prováveis escalações,Fortaleza e São Paulo duelam nesta terça-feira pela 14ª rodada do Campeonato Brasileiro Sub-17. As duas equipes chegam embaladas por duas vitórias consecutivas e buscam se aproxima...,Gazeta Esportiva,https://www.gazetaesportiva.com/todas-as-noticias/fortaleza-x-sao-paulo-sub-17-14a-rodada/,https://static.gazetaesportiva.com/uploads/2026/08/55496129219_74043cfb23_o.webp
2026-09-01T05:26:32.198Z,2026-08-31T22:36:45.000Z,Advogado do Atlético-MG acusa Kaio Jorge de &#8220;tentativa de homícidio&#8221; em julgamento,"O julgamento de Kaio Jorge no Superior Tribunal de Justiça Desportiva (STJD) teve clima tenso nesta sexta-feira. Durante a audiência, o advogado do Atlético-MG, Rafael Libertuci, c...",Gazeta Esportiva,https://www.gazetaesportiva.com/times/cruzeiro/advogado-do-atletico-mg-acusa-kaio-jorge-de-tentativa-de-homicidio-em-julgamento/,https://static.gazetaesportiva.com/uploads/2026/08/55487632097_2bbe471e72_koi.webp
2026-09-01T05:26:32.198Z,2026-08-31T20:50:56.000Z,"Dorival aceita pedido, e ídolo do São Paulo acompanhará semana de treinos","Fazendo cursos na área esportiva, Hernanes pediu ao técnico Dorival Júnior para acompanhar as atividades no SuperCT durante a semana.
O post Dorival aceita pedido, e ídolo do São P...",Gazeta Esportiva,https://www.gazetaesportiva.com/times/sao-paulo/idolo-sao-paulo-treinos-dorival/,https://static.gazetaesportiva.com/uploads/2026/08/51219232201_43352f57de_k.webp
2026-09-01T05:26:32.198Z,2026-08-31T20:41:53.000Z,Veja fotos de Benfica x Estoril pelo Campeonato Português,O post Veja fotos de Benfica x Estoril pelo Campeonato Português apareceu primeiro em Gazeta Esportiva.,Gazeta Esportiva,https://www.gazetaesportiva.com/times/benfica/veja-fotos-de-benfica-x-estoril-pelo-campeonato-portugues-3/,https://static.gazetaesportiva.com/uploads/2026/08/AFP__20260831__C6XX66Q__v1__HighRes__FblPorLigaBenficaEstoril.webp
2026-09-01T05:26:32.198Z,2026-08-31T20:36:44.000Z,"Após quatro meses afastado, Alcaraz estreia com vitória no US Open",Carlos Alcaraz estreou com vitória no US Open após ficar mais de quatro meses afastado das quadras por causa de uma lesão no punho direito. O espanhol derrotou o russo Roman Safiul...,Gazeta Esportiva,https://www.gazetaesportiva.com/mais-esportes/tenis/apos-quatro-meses-afastado-alcaraz-estreia-com-vitoria-no-us-open/,https://static.gazetaesportiva.com/uploads/2026/08/AFP__20260831__C6XW2MV__v1__MidRes__TennisUsaOpen.webp
2026-09-01T05:26:32.198Z,2026-08-31T20:31:34.000Z,Veja fotos do duelo entre Barcelona e Rayo Vallecano pelo Espanhol,O post Veja fotos do duelo entre Barcelona e Rayo Vallecano pelo Espanhol apareceu primeiro em Gazeta Esportiva.,Gazeta Esportiva,https://www.gazetaesportiva.com/times/barcelona/veja-fotos-do-duelo-entre-barcelona-e-rayo-vallecano-pelo-espanhol/,https://static.gazetaesportiva.com/uploads/2026/08/AFP__20260831__C6XW2MP__v1__MidRes__FblEspLigaBarcelonaRayoVallecano.webp
2026-09-01T05:26:32.198Z,2026-08-31T17:57:16.000Z,Sabalenka despacha colombiana María Osorio em sua estreia no US Open,"Aryna Sabalenka, número 1 do mundo, estreou com vitória no US Open ao derrotar a colombiana María Camila Osorio por 2 sets a 0 (6-2 e 6-4). A bielorrussa elogiou seu desempenho, es...",Gazeta Esportiva,https://www.gazetaesportiva.com/mais-esportes/tenis/sabalenka-despacha-colombiana-maria-osorio-em-sua-estreia-no-us-open/,https://static.gazetaesportiva.com/uploads/2026/08/AFP__20260831__C6XH6T2__v1__HighRes__TennisUsaOpen.webp
2026-09-01T05:26:32.198Z,2026-08-31T17:43:19.000Z,Veja fotos do treino do Palmeiras nesta segunda-feira,O post Veja fotos do treino do Palmeiras nesta segunda-feira apareceu primeiro em Gazeta Esportiva.,Gazeta Esportiva,https://www.gazetaesportiva.com/times/palmeiras/veja-fotos-do-treino-do-palmeiras-nesta-segunda-feira-15/,https://static.gazetaesportiva.com/uploads/2026/08/31082026_cg_palmeiras_7990_23.webp
